1:1	Man Pool, ndawul Kirist Yeesu ci coobareg Yàlla, maa leen di bind, yéen gaayi Yàlla yu sell yi te gëm Kirist Yeesu ci dëkku Efes.
1:2	Na leen Yàlla sunu Baay ak Boroom bi Yeesu Kirist may yiw ak jàmm.
1:3	Cant ñeel na Yàlla Baayu sunu Boroom Yeesu Kirist, mi nu sotti ci sunu bokk ci Kirist lépp luy barkeel ci baatin te nekk ca bérab yu kawe ya.
1:4	Ndaxte ba àddina sosoogul, tànn na nu ci Kirist, ngir nu man a teew fa kanamam, sell te ñàkk sikk. Ci kaw mbëggeelam
1:5	séddoo na nu lu jiitu, def nu ay doomam jaarale ko ci Yeesu Kirist, ndaxte looloo doon yéene ju rafet, ji mu tëral ci coobareem.
1:6	Na ndamam jolli ndax yiw wu réy, wi mu nu sotti ci Soppeem bi.
1:7	Moom jot na nu ak deretam ji ñu tuur, maanaam baal nu sunuy bàkkaar, ci kaw yiw wu yaatu,
1:8	wi mu nu baawaanal. Te Yàlla sol na nu xel mu mat ak dégg,
1:9	ci feeñal nu mbóoti coobareem, dëppook yéeneem ju rafet, ji mu jaarale ci Kirist.
1:10	Mu tëral ne, bu jamono yi wéyee ba lépp mat, dina dajale lépp ci kilifteefu Kirist, muy ci kaw, muy ci suuf.
1:11	Te am nanu cér ci moom bu nu Yàlla sédd lu jiitu ci dogalam, moom miy doxal lépp ci ni mu ko àttee ci coobareem.
1:12	Noonu nuy jollil ndamam, nun ñi jëkk a wékk sunu yaakaar ci Kirist.
1:13	Te yéen itam, bi ngeen déggee kàddug dëgg gi, di xebaar bu baax, bi leen tegtal yoonu mucc, te ngeen gëm ko, Yàlla tàmpe na leen ni ñoñam ak Xel mu Sell, mi mu dige woon.
1:14	Te Xel mi mooy dawal gi nu Yàlla jox ci cér, bi mu nu dencal, ba kera muy goreel ñi mu jotal boppam, te ñépp jollil ndamam.
1:15	Bi ma déggee nag seen ngëm ci Boroom bi Yeesu ak seen mbëggeel ci gaayi Yàlla yu sell yépp,
1:16	duma noppee sant Yàlla, di leen boole ci samay ñaan.
1:17	Te li may ñaan Yàllay sunu Boroom Yeesu Kirist, di Baay bi yelloo ndam, mooy lii: mu sol leen xel mu xóot, te xamal leen boppam
1:18	ci leeral seeni xol. Noonu dingeen xam yaakaaru ëllëg, ji leen Yàlla wooye, di ndam lu xel mënta daj, li nekk ci cér, bi mu dencal gaayam yu sell yi.
1:19	Ngeen xam it, ni kàttanam màgge ba jéggi dayo, jëm ci nun ñi gëm, dëppook dooleem ju ràññiku,
1:20	ji mu jëfe ci Kirist, ci li mu ko dekkal, dëël ko ci ndeyjooram ca bérab yu kawe ya,
1:21	mu tiim lu sore malaaka yépp, muy kilifa, boroom sañ-sañ, boroom doole mbaa buur, te gën a màgg wépp tur wu ñu man a tudd, muy tey, muy ëllëg.
1:22	Yàlla suufeel na lépp fi kanamam, def ko kilifag lépp ci mbooloom ñi gëm,
1:23	miy jëmmam, di matug Kirist, mi fees mbindeef mu ne ci fànn gu ne.
2:1	Te yéen itam Yàlla dekkal na leen, yéen ñi doon ndee fa kanamam ci seeni moy ak seeni bàkkaar.
2:2	Ci biir yooyu ngeen doon dund démb, topp doxalinu àddina, tey déggal kilifag boroom sañ-sañ yi ci jaww ji, di xel mu bon miy jëf ci kureelu ñi déggadil Yàlla.
2:3	Te nun it booba àndoon nanu ak ñoom ca seen dund ga, di topp sunu bakkan ciy wut bànneexi yaram ak coobarey xel. Noonu ci sunu bindu nit yeyoo nanu meru Yàlla, ni ña ca des.
2:4	Waaye Yàlla mi bare yërmande, ci kaw mbëggeel gu réy, gi mu am ci nun,
2:5	dundalaat na nu ak Kirist, fekk ndee lanu woon fa kanamam ci sunuy bàkkaar — ci kaw yiwu Yàlla ngeen mucce.
2:6	Te dekkal na nu ak Kirist Yeesu, dëël nu ak moom ca bérab yu kawe ya.
2:7	Noonu ba fu jamono yem, dina lañal fi sunu kanam yiwam wu réy wi xel mënta takk, jaar ci baaxaay gi mu nu won ci Kirist Yeesu.
2:8	Ndaxte ci yiwu Yàlla ngeen mucce ci kaw ngëm, te loolu jógewul ci yéen, mayu Yàlla la;
2:9	du peyu jëf, ngir kenn du ci kañu.
2:10	Ndaxte jëfu Yàlla lanu; moo nu bind ci Kirist Yeesu, ngir nu wéy ci jëf yu rafet, yi mu nu fàgguloon ca njàlbéen ga.
2:11	Kon nag yéen ñi dul Yawut cib juddu, yéen ñi xaraful, te ñi xaraf ci seen yaram ci loxol nit ñoo leen teg ay yéefar, fàttalikuleen lii:
2:12	booba amuleen woon benn cér ci Kirist, mbaa benn baat ci kureelu bànni Israyil. Bokkuleen woon ci kóllëre, gi Yàlla fas ak ñoom, te ëmb dige ya. Amuleen woon jenn yaakaar mbaa benn xam-xamu Yàlla ci àddina.
2:13	Waaye léegi ci seen bokk ci Kirist Yeesu, yéen ñi sore woon jege ngeen ndax deretu Kirist ji ñu tuur.
2:14	Ndaxte mooy sunu jàmm, moom mi jël Yawut ak ki dul Yawut, def nu benn. Ñag bi doxoon sunu diggante te sosoon sunu dëngoo, moo ko màbb ci li mu joxe yaramam,
2:15	far noonu yoonu Musaa, muy ndigal ya ak dogal ya. Noonu la nu jële, Yawut ak ki dul Yawut, def nu benn ci moom, ba nu jàmmoo.
2:16	Te nun ñaar, ñi def benn jëmm, jubale na nu ak Yàlla ci dee, gi mu dee ca bant ba ñu ko daajoon, dindee noonu sunu tongoonte.
2:17	Bi mu ko defee mu ñëw, yégalsi nu xebaaru jàmm fa kanam Yàlla, yéen ñi sore woon ak nun ñi jege.
2:18	Ndaxte nun ñaar ñépp am nanu bunt ci Yàlla Baay bi, jaar ci Kirist, ci ndimbalu menn Xel mu Sell mi.
2:19	Noonu dootuleen ay doxandéem mbaa ay gan, waaye am ngeen baat ci kureelu gaayi Yàlla yu sell yi, te waa këram ngeen.
2:20	Yéena ngi sukkandikoo ci fondamaa, bi ndawi Kirist yi ak yonent yi tabax, te Kirist Yeesu ci boppam di doju dalil wa.
2:21	Ci moom la doj yépp ràbbloo, ba tabax bi jóg, di màggalukaay bu sell ngir Boroom bi.
2:22	Te ci seen bokk ci Kirist, Yàlla boole na leen tabax yéen itam, ba ngeen nekk dëkkukaayam, jaar ci Xel mu Sell mi.
3:1	Kon nag maa ngi leen di ñaanal, man Pool mi ñu tëj kaso ci turu Kirist ndax sas wi may bey ci yéen, xeet yi dul Yawut.
3:2	Wóor na ma ne, dégg ngeen yenub xamle yiwu Yàlla, bi mu ma jagleel jëm ci yéen.
3:3	Yàlla feeñu na ma, xamal ma mbóoti mbir mi mu tëral, ni ma leen ko binde ci kàddu yu néew.
3:4	Bu ngeen jàngee loolu, dingeen man a xam bu wér dégg, gi ma am ci mbóoti mbiri Kirist.
3:5	Ci jamono yu weesu, loolu kumpa la woon ci doom Aadama, waaye léegi Yàlla feeñalal na ko ay ndawam ak yonentam yu sell yi, jaarale ko ci Xel mu Sell mi.
3:6	Mbir mi nii la tëdde: léegi xeet yi dul Yawut dañoo bokksi cér ak Yawut yi, bokk ak ñoom jenn jëmm, bokk wàll ci xéewal yi Yàlla dige ci Kirist Yeesu, te xebaar bu baax bi xamle ko.
3:7	Xamle xebaar bu baax boobu nag, Yàlla fal na ma ci jawriñ ci kaw yiwam, te di ma dooleel ci kàttanam.
3:8	May na ma, man mi gën a tuuti ci gaayi Yàlla yu sell yi, may xebaar xeeti àddina barkeel yu xel dajul yi ci Kirist;
3:9	te it may sulli melokaanu mbir mu xóot mi Yàlla tëral, te doon kumpa njàlbéen ga ba tey ci moom, mi sos lépp.
3:10	Waaye léegi nee na fàŋŋ, ngir kilifa yi ak boroom sañ-sañ yi ca bérab yu kawe ya man a xam ni Xelum Yàlla xóote, jaar ci li ñu gis ci mbooloom ñi gëm Kirist.
3:11	Mooy dogal bi sax dàkk, te Yàlla tëral ko ci Kirist Yeesu sunu Boroom.
3:12	Ci turam am nanu kóolute fa kanam Yàlla, ak bunt bu yaatu ci moom ci kaw ngëm.
3:13	Maa ngi leen di ñaan nag, ngeen bañ a yoqi ndax coono, yi may jële ci bey sama sas ci yéen, xam ne coono yooyu ñoo leen di jural ndam.
3:14	Moo tax maa ngi sukk, jublu ci Yàlla Baay
3:15	biy cosaanul njaboot gépp, muy ci kaw, muy ci suuf.
3:16	Ma di ko ñaan, mu may leen, ci kaw ndamam lu amul kem, Xel mu Sell mi feddali seen baatin ak kàttan gu mag,
3:17	ba Kirist dëkk ci seeni xol ci kaw ngëm. Te ngeen sax noonu te sampu ci mbëggeelu Yàlla,
3:18	ba jagoo, yéen ak gaayi Yàlla yu sell yépp, guddaay ba, yaatuwaay ba, kawe ga ak xóotaay ba,
3:19	te xam mbëggeelu Kirist, gi raw mépp xel. Noonu dingeen fees dell ak matug Yàlla.
3:20	Léegi nag, na ndam li féete ak Yàlla, mi man a yeggale lépp luy ñaan mbaa yéene, ba weesu ko fuuf, dëppook kàttan giy jëf ci nun;
3:21	moo yelloo ndamul mbooloom ñi gëm jamonoy jamono ba fàww, jaar ci Kirist Yeesu. Amiin.
4:1	Man mi ñu tëj kaso ngir Boroom bi nag, maa ngi leen di dénk, ngeen dund dundin wu yellook wooteb Yàlla.
4:2	Ngeen woyof toyy te lewet, di muñalante tey baalante ci mbëggeel,
4:3	te dem ba fu seen kàttan yem, ngeen likkoo ci jàmm, bay sàmm booloo gi leen Xelum Yàlla may.
4:4	Jenn jëmm moo am, menn Xel, ak jenn yaakaaru ëllëg ju wooteb Yàlla ëmb.
4:5	Benn Boroom it a am, genn ngëm, ak benn seedeb ngëm ci li ñu leen sóob ci ndox.
4:6	Te jenn Yàllaa am, di Baayu ñépp, mu tiim ñépp, fees ñépp, te dëkk ci ñépp.
4:7	Waaye ku nekk ci nun ak mayam, ni nu ko Kirist séddalee.
4:8	Looloo tax Mbind mi ne:«Yéeg na ba ca fa gën a kawe,yóbbaale mbooloom noon mu bare, mi mu noot,tey séddale nit ñi ay may.»
4:9	Su nu waxee ne «yéeg na,» li moo ci génn: daa jëkk a wàcc ba ca bérab ya gën a suufe.
4:10	Ki wàccoon moo yéegaat, ba tiim asamaan yépp, ngir fees lépp.
4:11	Moo may ñii di ay ndawam, ñii ay yonent, ñii ay taskati xebaar bu baax bi, ak ñeneen ñuy sàmm mbooloom ñi gëm te di ko jàngal.
4:12	Maye na leen, ngir ñu waajal gaayi Yàlla yu sell yi, ñu man a bey seen sas ci taxawal mbooloom Kirist, di jëmmam.
4:13	Noonu nu mànkoo ci sunu ngëm ak ci xam Doomu Yàlla ji, ba kera nuy egg ci nekk nit ku sotti, te taxaw taxawaay bu dëppook matug Kirist.
4:14	Noonu dootunu ay gune yu njàngalem nit ku ñëw di fàbbi ci seeni làqarci ak seeni pexe, nu mel ni ay gaal yu duus yi ak ngelaw li di baaje.
4:15	Waaye dinanu wax dëgg, ëmb ko ci mbëggeel, bay màgg ci fànn gu ne ci sunu bokk ci Kirist. Mooy bopp,
4:16	te jëmm jépp ci moom lay dunde, di jëmm ju ràbboo te déggoo ci bépp tenqoo, te cér bu nekk di def warugaram. Noonu jëmm ji di yokku ak a màgg ci biir mbëggeel.
4:17	Maa ngi leen di wax lii nag, te di ko dëggal ci kanamu Boroom bi: buleen dundeeti ni xeeti àddina yi, ci seeni xalaati neen
4:18	ak seen xel mu lëndëm. Dañoo génn ci dundu Yàlla, ndax umple gi ñu am ci moom, ak li ñu ko tëjal seen xol.
4:19	Seen xol dafa dërkiis, ba ñu bayliku ciy topp seen nafsu, di sóobu ci bépp sobe te xér ci.
4:20	Waaye du dundin woowu ngeen jàng ci Kirist.
4:21	Ndax yaakaar naa ne, dégg ngeen Kirist te jàng ngeen ci moom, ba xam dëgg gi Yeesu ëmb.
4:22	Maanaam ngeen yulli seen jikko ju bon, ji ngeen judduwaale te daan fés ci seeni jëf, te muy gën a yées, moom ak i bëgg-bëggam yuy naxe kese.
4:23	Te ngeen yeeslu ci seen biir xel,
4:24	te soloo jikko ju bees, ji Yàlla sàkk ci njub ak sell yu dëggu.
4:25	Kon nag bàyyileen di fen, tey wax dëgg kenn ku nekk ci moroomam, ndax ku nekk sa genn-wàllu moroom nga.
4:26	Ku mer, bu mu jàll aw kaañ; bu jant bi sowaale seen mer,
4:27	ba ngeen may Seytaane bunt.
4:28	Ku daan sàcc, na ko dëddu te jublu ci liggéey lu baax ci ay loxoom, ngir mu man a dimbali ñi néew doole.
4:29	Bu genn kàddu gu ñaaw génn ci seen gémmiñ, waaye su wax yegsee, nangeen wax lu rafet, ba faj soxlay seeni moroom, te teg ñi leen di déglu ci yoonu yiw.
4:30	Buleen yóbbe tiis Xelu Yàlla mu Sell, mi leen tàmpe ngir bésu goreel ba.
4:31	Dëdduleen lépp luy wex mbaa tàng bopp, luy mer mbaa coow, lépp luy xaste mbaa coxor.
4:32	Te ngeen baax ci seen diggante, di laayante biir tey baalante, ni leen Yàlla baale ci turu Kirist.
5:1	Yéen nag ñiy guney Yàlla, yi mu bëgg ci xolam, royleen ko ci loolu.
5:2	Ngeen wéer seen dund ci mbëggeel, mel ni Kirist mi nu bëgg, ba joxe bakkanam ngir nun, di sarax su ñu jébbal Yàlla te neex ko ni xetu latkoloñ.
5:3	Waaye naka njaaloo ak bépp sobe mbaa bëgge, jéllale naa jëf ji sax, waaye bu ko làmmiñ tudd, ni mu jekke ci gaayi Yàlla yu sell yi.
5:4	Dawleen it yu jekkadee, ni wax ju ñaaw mbaa waxi caaxaan ak kaf yu bon, te ngeen sax ci sant Yàlla.
5:5	Na leen wóor ne, kenn ku jikkowoo ndoxaan, sobe mbaa bëgge, maanaam bokkaale Yàlla, kooku du am cér ci nguuru Kirist ak Yàlla.
5:6	Bu leen kenn nax ci ay waxi neen, ndaxte jëf yooyooy tax meru Yàlla di wàcc ci kureelu ñi ko déggadil.
5:7	Kon nag buleen séq ak ñoom dara.
5:8	Lëndëm ngeen woon, waaye léegi leer ngeen ndax seen bokk ci Boroom bi. Dundeleen nag ni ay guney leer.
5:9	Leer, mbaax lay meññ, njub ak dëgg.
5:10	Dëggal-leen ci seeni jëf li neex Boroom bi,
5:11	te daw lépp luy jëfi lëndëm yu amul njariñ, bay weer sax ku koy def.
5:12	Ndaxte waxtaane sax li ñuy def ci nëbbu, lu ruslu la;
5:13	waaye leer, lu mu ëmb, fésal ko.
5:14	Ndaxte lu jaxasoo ak leer di leer. Looloo tax ñu ne:«Yeewul, yaw mi nelaw,te jóge ci biir néew yi,kon Kirist dina ne ràññ ci yaw,ni leeru jant buy fenk.»
5:15	Noonu sàmmleen seen dundin, waxuma ni ñu amul xel, waaye ni ñu am xel,
5:16	tey jariñoo jot gi, ndaxte nu ngi ci jamono ju bon.
5:17	Buleen ñàkk bopp nag, waaye xamleen liy coobareg Boroom bi.
5:18	Buleen màndi it ci sangara, liy ndeyi ñaawteef, waaye feesleen ak Xel mu Sell mi;
5:19	di waxante ci seen biir ci ay taalifi Sabóor, ci ay woy ak ay cant yu tukkee ci Xelum Yàlla, di woy ak a kañ Boroom bi ci seeni xol.
5:20	Gërëmleen Yàlla Baay bi ci turu Yeesu Kirist Boroom bi, fu ngeen man a tollu, ci lu mu man a doon;
5:21	teg ca nangul sa moroom ci biir wegeelu Kirist.
5:22	Naka yéen jigéen ñi, nangeen nangul seeni jëkkër, ni su doon Boroom bi.
5:23	Ndaxte góor mooy kilifag jabaram, ni Kirist nekke kilifag mbooloom ñi gëm, muy jëmmam ji muy sàmm.
5:24	Ni mbooloo mi nag jiitale Kirist, noonu la jigéen ji war a jiitale jëkkëram ci lépp.
5:25	Yéen nag góor ñi, na ku nekk bëgg jabaram, ni Kirist bëgge mbooloo mi, ba joxe bakkanam ndax moom,
5:26	ngir sellal ko ak kàddoom, ba mu laab ni ku sangu set.
5:27	Noonu dina ko jël, mu mel ni séet bu ñu waajal, di mbooloom mu soloo ndam, te gàkkul, rasul, taqul leneen, waaye mu sell te amul sikk.
5:28	Na góor bëgg jabaram, ni mu bëgge boppam. Bëgg sa jabar, bëgg sa bopp la.
5:29	Ndaxte kenn musul a bañ sa yaram. Waaye danga koy dundal, di ko fonk. Noonu it la Kirist fonke mbooloo mi;
5:30	ndaxte noo di céri jëmmam.
5:31	Mbind mi nee na: «Moo tax góor dina beru ndeyam ak baayam, di taq ci jabaram, ñoom ñaar doon benn.»
5:32	Loolu ëmb na mbóot mu xóot; man maa ngi wax ci lu jëm ci Kirist ak mbooloo mi.
5:33	Waaye li teew, na góor gu nekk bëgg jabaram, ni mu bëgge boppam, te jigéen ji weg jëkkëram.
6:1	Naka yéen xale yi, nangeen déggal seeni waajur, ci li ngeen bokk ci Boroom bi, ndaxte looloo rafet.
6:2	«Teralal sa ndey ak sa baay,» mooy ndigal li jëkk a ëmb dige,
6:3	maanaa: «ngir nga am gudd fan gu ànd ak jàmm.»
6:4	Yéen baay yi it, buleen bundaxataal xale yi, waaye ngeen yar leen, di leen yemale ak a yee ci Boroom bi.
6:5	Yéen jaam yi, nangeen déggal seeni sang yu àddina, boole ci ragal ak wegeel, di ko def ak xol bu laab, ni su doon ngir Kirist.
6:6	Buleen ko def rekk ci ngistal, ngir sàkku ngërëmu nit, waaye ni ay jaami Kirist, di jëfe coobareg Yàlla ak seen xol bépp.
6:7	Beyleen seen sas nag ak xol bu tàlli, ni su doon ngir Boroom bi te du nit,
6:8	xam ne ku def lu baax, Boroom bi delloo la ko, muy jaam, muy gor.
6:9	Yéen it sang yi, jëfeleen noonu seen diggante ak seeni jaam, te dëddu gépp raglu, xam ne yéena bokk benn Boroom ci asamaan, te ñépp a yem fi moom.
6:10	Léegi nag doolewuleen ci Boroom bi, te soloo kàttanam gu mag gi.
6:11	Gànnaayooleen yérey xarey Yàlla yépp, ngir man a jànkoonte ak pexey Seytaane.
6:12	Ndaxte ndëndu xare jib na, waxuma sunu diggante ak nit ñi, waaye ak kilifa yiy nëxal àddina si, ñuy kilifa yi ak ay boroom sañ-sañ, di gaayi Seytaane yi ci bérab yu kawe yi.
6:13	Kon nag gànnaayooleen yérey xarey Yàlla yépp, ba man a jànkoonte jamono ju xeex bi taree, noot lépp te taxaw temm.
6:14	Taxawleen kon temm, geñoo dëgg te sàngoo njub, muy seen kiiraayu dënn.
6:15	Solooleen jàmm, ji xebaar bu baax biy joxe, ni ay dàll ci seeni tànk, ba jekk ci lépp.
6:16	Defleen it ngëm, muy seen pakk, ba man a fél jum yi leen Seytaane di fitt.
6:17	Defleen mucc, muy seen mbaxanam xare, ak kàddug Yàlla, muy jaasi ji leen Xel mu Sell mi tëggal.
6:18	Deeleen ñaan ci xeeti ñaan yépp ci kàttanu Xel mu Sell mi, te sax ci ak farlu gu mat sëkk, di ñaanal gaayi Yàlla yu sell yi yépp.
6:19	Te buleen ma ci fàtte, ngir waxtu wu ma ubbee sama gémmiñ, ma am lu ma wax, ba man a xamle ak fit wu dëgër mbóoti xebaar bu baax bi.
6:20	Ndaw laa ci, lu ñu jéng; na ma Yàlla may fit wu ma waxe, ni mu ma ware.
6:21	Yónnee naa leen Tisig sama mbokk, mi ma sopp, te muy jawriñ ju takku ci liggéeyu Boroom bi, ngir mu xamal leen lépp li aju ci man ak li may def.
6:22	Maa leen ko yónneel sama bopp, ngir ngeen xam li nu nekke, te mu dëfël seeni xol.
6:23	Yéen bokk yi, na leen Yàlla Baay bi ak Yeesu Kirist Boroom bi may jàmm ak mbëggeel gu ànd ak ngëm.
6:24	Na yiwu Yàlla ànd ak ñépp, ñi bëgg Boroom bi Yeesu Kirist ak mbëggeel gu sax.
